customer_id,product_id,pure_names,price,quantity,cleaned_body,tags,true_vendor,product_type,status,created_at,updated_at,published_at
9112461345044,9774124204308,Plant Climbing Net - Green PE Material,800.00,1,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 09:48:07,2025-07-30 06:38:22,2025-02-26 09:53:17
9227663933716,9838802010388,Plant Support Plastic Tie - 100 pcs,1050.00,1,"Elevate your gardening game with our Plant Support Plastic Tie - 100pcs. Made of UV-protected plastic, these heavy-duty cable ties securely support your plants while adding a touch of elegance to your garden. No more worrying about unruly plants. Simplify garden care and organization with this must-have tool. 100pcs Durable Plastic Plant Support Tie - Easy Snap-On, Reusable Garden Trellis Ties for Vegetable, Tomato, and Vine Growth - Sturdy and Weather-Resistant Training Assistance Tools","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-29 17:39:31,2025-07-31 09:48:57,2025-04-29 17:43:24
8609144996116,8780912886036,Sarsabz Urea - 50KG,4400.00,2,"Sarsabz Urea releases nitrogen into soil which is thereafter taken up in by the plants. Once applied to the soil onion crops, Sarsabz Urea undergoes vital transformations and breaks up into ammonium form and this total process is dependent on soil moisture. As soon as Sarsabz Urea dissolves in the soil, it forms around it a zoning layer of high pH and ammonia concentration turning the soil to be acidic and toxic at the same level. Sarsabz Urea is available as prills that are crystalline white and highly resistant to moisture and thus facilitate long time storage.  Sarsabz Urea has the highest nitrogen content, equal to 46 percent. This percentage is much higher than other nitrogenous fertilizers available in the market. The nutrient composition rendered by urea enhances the productivity of the soil and enriches its nutrient constituency. Providing each plant with relevant element needed, urea sustains plant life. Sarsabz Urea can be applied in various forms, it can be spread in bulk alone or can also be mixed with other fertilizers before application. When urea is applied on acidic soils of lower pH i.e below 7.0, it should be incorporated into the soil as soon as possible. Sarsabz Urea is high moisture absorbent therefore it should be stored in sealed and well enclosed bags .  Crops: Garlic ,Wheat, Rice, Maize,Cotton, Sugarcane, Potato, Citrus, Mango, Mango(Desahri), Mango(Sindhri), Mango-Chaunsa, Mango-Dussehri, Mango-Langra, Mung Bean, Chilli, Garlic, Onion, Okra, Ginger, Tomato, Spring Onion, Cucumber, Mung bean, Mash, Masoor, Chickpea, Brinjal , Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early","{""Buner"",""Chiniot"",""Sargodha"",""Sarsabz Urea"",""Swabi"",""Urea""}",Fatima Fertilizers,Fertilizers,ACTIVE,2023-10-17 10:27:40,2025-07-31 06:13:50,2023-10-17 10:27:40
8490153967892,8583499317524,Vital Potash 20 KG,8500.00,1,Vital potash is a worldwide known combination of two major essential plant nutrients (N &amp; K) with a coating of micronutrients (B). It is commonly used to fulfill the midlife requirement of potash to enhance the yield and quality of the crop. Role:It is important for:1. Improves crop/fruit quality2. Supports protein formation3. Develops disease resistance 4. Improves water-use efficiency Method of Application:Use this product with irrigation or apply through a foliar application (to foliage of the crop as a spray solution) Registration Details:Product is registered in Pakistan.SKU:Vital potash is available in 5 Kg &amp; 20 Kg bags.   ,"{""Chiniot"",""Jhang"",""potash"",""Sargodha"",""Swabi"",""Vital Potash 20 KG""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:51:50,2025-07-14 05:49:02,2023-08-29 09:51:45
9194933387540,9831521255700,Mint F1 Hybrid Seeds,140.00,1,"Mint (Podina) – Seeds produce aromatic, green leaves with a cooling flavor widely used in teas, chutneys, and garnishes. They thrive in partial to full sunlight, grow well in pots or garden beds, and prefer moist, well-drained soil. An easy-to-grow herb ideal for kitchen gardens. Highlights:   Fresh Flavor: Infuses drinks, salads, and dishes with a cool, aromatic taste—an essential kitchen herb.  Versatile Use: Ideal for mint tea, dessert garnishes, or adding flavor to savory dishes.  Easy to Grow: Thrives in various conditions, making it suitable for both novice and experienced gardeners.  Fast Germination: Sprouts quickly for an early harvest of fresh mint.  Care Instructions:   Fertilization:  When seedlings are established, apply a balanced fertilizer (NPK 20-20-20) every 2 to 3 weeks to promote healthy growth. Adjust fertilizer based on plant needs as necessary.      Pest Control:  For severe pest infestations, mix 1 teaspoon of neem oil in 1 liter of water and apply every 3 days during the morning or evening. For preventative measures, apply neem oil every 7 to 10 days.       Watering:  Water regularly to keep the soil evenly moist, especially during dry spells.    Additional Information:   Other Names: Mint, Peppermint, پودینہ, Pudina.  Care Tips ⚠️: Wear gloves and a mask while handling fertilizers or neem oil.  Plant your Mint seeds today and enjoy the delightful, fresh flavors of home-grown mint in your culinary creations!","{""Gardening Tools"",""Mint"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:44:16,2025-07-07 10:50:31,2025-04-18 09:46:20
7401235480852,,V Transform - 21% Zinc 3KG,1700.00,1,,,,,,,,
9319966966036,9831518306580,Cucumber F1 Hybrid Seeds,140.00,1,"Indulge in the finest Cucumber F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 15 Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Cucumber F1 Kitchen Gardening"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:30:12,2025-07-30 00:54:49,2025-04-18 09:32:50
8556394152212,,NPEAK,1000.00,3,,,,,,,,
8592772497684,9376473055508,Tornado 500ml,950.00,5," Stress Relief - Amino Acids 10% -Liquid Tornado is a Amino acids of 10% in liquid form, derived purely from vegetable sources. Amino acids chelate, promote &amp;amp; activate, and most importantly simplify the protein-building process for plants. Amino acids not only resume the development of proteins in plants but also facilitate plants nutrient uptake from the soil.  ","{""Amino Acid"",""Chiniot"",""Jhang"",""Sargodha"",""Tornado""}",VAN (Vital Agri Nutrient),Crop Supplement,ACTIVE,2024-05-24 06:02:11,2025-07-31 11:32:58,2024-05-24 06:02:11
9133560430868,9831518306580,Cucumber F1 Hybrid Seeds,140.00,2,"Indulge in the finest Cucumber F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 15 Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Cucumber F1 Kitchen Gardening"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:30:12,2025-07-30 00:54:49,2025-04-18 09:32:50
8621065240852,8943431909652,Fenate 70WP - 400gm,1100.00,4," it is a fungicide that belongs to the benzimidazole class. Thiophanate-methyl is commonly used to control a variety of fungal diseases in crops.   Product Name: Fenate 70WP (Thiophanate Methyl)  Category: Fungicide  Manufacturer: Sun Crop Pesticide  Pack Size: 400gm  Target Diseases:  Controls blast disease in crops. Effective against powdery mildew.    ""Wheat, Rice, Maize, Maize Autumn, Maize Spring, Cotton, Sugarcane, Potato, Citrus, Mango, Mango(Desahri), Mango(Sindhri), Mango-Chaunsa, Mango-Dussehri, Mango-Langra, Mung Bean, Chilli, Garlic, Onion, Okra, Ginger, Tomato, Spring Onion, Cucumber, Mung bean, Mash, Masoor, Chickpea, Brinjal (Eggplant), Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early""      ","{""Fenate"",""Sargodha"",""Thiophanate Methyl""}",Suncrop Group,Fungicide,ACTIVE,2024-01-18 10:04:04,2025-06-16 17:59:39,2024-01-18 10:04:04
8621065240852,8943311520020,Ranger 0.3G - 8KG,1300.00,2,"Ranger is a broad-spectrum insecticide that belongs to the phenylpyrazole chemical family and is widely used on Rice, Maize, and Sugarcane crops. Ranger disrupts the insect central nervous system by blocking GABA-gated chloride channels and glutamate-gated chloride (glucl) channels. this causes hyperexcitation of contaminated insects’ nerves and muscles. Ranger is highly useful as an insect resistance management (IRM) tool. Ranger is suitable for IPM (integrated pest management) programs, that are used to manage pest damage by the most economical means, and with the least possible hazard to people, property, and the environment.","{""Buner"",""Chiniot"",""Fipronil"",""Insecticide"",""Jhang"",""Maize"",""Ranger"",""rice"",""Sargodha"",""sugarcane"",""Swabi""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 07:58:55,2025-07-31 12:07:46,2024-01-18 07:58:55
8706750120212,9774124204308,Plant Climbing Net - Green PE Material,800.00,2,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 09:48:07,2025-07-30 06:38:22,2025-02-26 09:53:17
9132882395412,8583499317524,Vital Potash 20 KG,9500.00,2,Vital potash is a worldwide known combination of two major essential plant nutrients (N &amp; K) with a coating of micronutrients (B). It is commonly used to fulfill the midlife requirement of potash to enhance the yield and quality of the crop. Role:It is important for:1. Improves crop/fruit quality2. Supports protein formation3. Develops disease resistance 4. Improves water-use efficiency Method of Application:Use this product with irrigation or apply through a foliar application (to foliage of the crop as a spray solution) Registration Details:Product is registered in Pakistan.SKU:Vital potash is available in 5 Kg &amp; 20 Kg bags.   ,"{""Chiniot"",""Jhang"",""potash"",""Sargodha"",""Swabi"",""Vital Potash 20 KG""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:51:50,2025-07-14 05:49:02,2023-08-29 09:51:45
9252377624852,9859081011476,Organic Vermi Compost Fertilizer - 3KG,300.00,1,"Our Organic Vermi Compost Fertilizer is a natural and organic fertilizer that has been scientifically proven to improve soil health and nutrient content. With high levels of beneficial microorganisms, this fertilizer increases plant growth and enhances crop yields by up to 30%. A safe, efficient, and environmentally friendly choice for all your gardening needs. About Vermi Compost: Vermicompost is an organic manure (biofertilizer) produced as vermi castt by earthworms feeding on biological waste material, plant residues. This compost is an odorless, clean, organic material containing adequate quantities of nitrogen, phosphorous , potassium and several micro nutrients essential for plant growth. By improving the health of the plant and the quality of the soil, it is eco friendly, non toxic and recycled biological product.","{""Gardening Tools"",""Nationwide"",""Organic Vermi Compost Fertilizer - 3KG""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 09:30:46,2025-07-30 07:13:34,2025-05-20 09:44:17
7445025653012,,Kamman Super 8KG,2700.00,2,,,,,,,,
8607291932948,,Diclostar 100ml,200.00,1,,,,,,,,
9296908484884,9887798788372,Two-Tone Self Watering Planters - Black/Brown 2pcs,1700.00,1,"This set includes two 4-inch modern plastic mini flower pots in Black and Brown, each paired with a matching tray. Designed with drainage holes, these planters prevent root oxygen deficiency, promoting healthy growth for seedlings and succulents. The self-watering feature ensures consistent moisture levels, reducing maintenance while supporting optimal plant development. Ideal for both beginners and experienced gardeners seeking efficient, space-saving containers.","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-06-13 07:40:04,2025-07-31 03:50:09,2025-06-13 08:07:46
8624965452052,9250011676948,Super Helper,2100.00,1,Super Helper contains the active ingredient Potash in liquid form. Plants need certain nutrients to thrive. Super Helper is a micronutrient that is essential for the growth and development of plants. Super helper is a fertilizer that gives your plants the potassium they need to grow to their fullest potential. Super helper fertilizer allows plants to synthesize better sugars that they use for food,"{""Sargodha"",""Super Helper""}",Suncrop Group,Crop Supplement,ACTIVE,2024-04-24 10:18:00,2025-06-23 20:46:29,2024-04-24 10:18:00
9196900548884,9831521255700,Mint F1 Hybrid Seeds,140.00,1,"Mint (Podina) – Seeds produce aromatic, green leaves with a cooling flavor widely used in teas, chutneys, and garnishes. They thrive in partial to full sunlight, grow well in pots or garden beds, and prefer moist, well-drained soil. An easy-to-grow herb ideal for kitchen gardens. Highlights:   Fresh Flavor: Infuses drinks, salads, and dishes with a cool, aromatic taste—an essential kitchen herb.  Versatile Use: Ideal for mint tea, dessert garnishes, or adding flavor to savory dishes.  Easy to Grow: Thrives in various conditions, making it suitable for both novice and experienced gardeners.  Fast Germination: Sprouts quickly for an early harvest of fresh mint.  Care Instructions:   Fertilization:  When seedlings are established, apply a balanced fertilizer (NPK 20-20-20) every 2 to 3 weeks to promote healthy growth. Adjust fertilizer based on plant needs as necessary.      Pest Control:  For severe pest infestations, mix 1 teaspoon of neem oil in 1 liter of water and apply every 3 days during the morning or evening. For preventative measures, apply neem oil every 7 to 10 days.       Watering:  Water regularly to keep the soil evenly moist, especially during dry spells.    Additional Information:   Other Names: Mint, Peppermint, پودینہ, Pudina.  Care Tips ⚠️: Wear gloves and a mask while handling fertilizers or neem oil.  Plant your Mint seeds today and enjoy the delightful, fresh flavors of home-grown mint in your culinary creations!","{""Gardening Tools"",""Mint"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:44:16,2025-07-07 10:50:31,2025-04-18 09:46:20
9335903846676,9840195928340,Multifunctional Gardening Support Strip Twist Tie,1200.00,1,"  Effortlessly support your garden's growth with our Multifunctional Gardening Support Strip Twist Tie. Made with durable plant lacing, it's perfect for climbing plants, vines, and vegetables. Keep your garden thriving and beautiful with this essential tool.","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-30 07:21:53,2025-07-30 06:12:25,2025-04-30 07:28:14
8343871258900,,sharp,700.00,1,,,,,,,,
8554712563988,8780912886036,Sarsabz Urea - 50KG,4400.00,2,"Sarsabz Urea releases nitrogen into soil which is thereafter taken up in by the plants. Once applied to the soil onion crops, Sarsabz Urea undergoes vital transformations and breaks up into ammonium form and this total process is dependent on soil moisture. As soon as Sarsabz Urea dissolves in the soil, it forms around it a zoning layer of high pH and ammonia concentration turning the soil to be acidic and toxic at the same level. Sarsabz Urea is available as prills that are crystalline white and highly resistant to moisture and thus facilitate long time storage.  Sarsabz Urea has the highest nitrogen content, equal to 46 percent. This percentage is much higher than other nitrogenous fertilizers available in the market. The nutrient composition rendered by urea enhances the productivity of the soil and enriches its nutrient constituency. Providing each plant with relevant element needed, urea sustains plant life. Sarsabz Urea can be applied in various forms, it can be spread in bulk alone or can also be mixed with other fertilizers before application. When urea is applied on acidic soils of lower pH i.e below 7.0, it should be incorporated into the soil as soon as possible. Sarsabz Urea is high moisture absorbent therefore it should be stored in sealed and well enclosed bags .  Crops: Garlic ,Wheat, Rice, Maize,Cotton, Sugarcane, Potato, Citrus, Mango, Mango(Desahri), Mango(Sindhri), Mango-Chaunsa, Mango-Dussehri, Mango-Langra, Mung Bean, Chilli, Garlic, Onion, Okra, Ginger, Tomato, Spring Onion, Cucumber, Mung bean, Mash, Masoor, Chickpea, Brinjal , Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early","{""Buner"",""Chiniot"",""Sargodha"",""Sarsabz Urea"",""Swabi"",""Urea""}",Fatima Fertilizers,Fertilizers,ACTIVE,2023-10-17 10:27:40,2025-07-31 06:13:50,2023-10-17 10:27:40
8478904451348,8875258609940,Findus Extra 100gm,1020.00,9,"  Product: HerbicideAcre Dosage: 100 GMTarget weeds:   Narrow &amp; Broadleaves Target Crop: Wheat   Findus Xtra is a broad-spectrum herbicide very effective for the control of grasses, sedges, and broadleaf weeds in wheat. It is a combination herbicide based on Mesosulfuron-methyl and Iodosulfuron-methyl sodium. It is a novel safe sulfonyl urea-based product for the post-emergent application. The excellent quality of grass control by Findus Xtra is founded on its broad control spectrum and its reliable efficacy. Co-infestation with different grass weed species on a field or a farm can be easily managed. Excellent control of resistant Phalaris minor. Crop : Wheat","{""Findus Xtra"",""Mesosulfuron-methyl + Iodosulfuron-methyl sodium"",""Sargodha"",""wheat""}",Suncrop Group,Herbicides,ACTIVE,2023-11-29 10:20:56,2025-07-21 08:40:42,2023-11-29 10:20:56
9148462661908,9741526401300,Garden Jute Twine,950.00,4,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
8381209313556,,trunk star,2300.00,1,,,,,,,,
9250939765012,9741524926740,Hydroponic Grow Cubes - 100 pcs,2200.00,1,"100pcs Rockwool Hydroponic Grow Cubes - High Porosity Planting Medium for Seed Germination and Vegetative Growth, Easy to Cut &amp; Transplant, High Water Retention Gardening Supplies","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:53:38,2025-07-16 11:37:54,2025-02-02 15:53:38
9338690404628,9774124204308,Plant Climbing Net - Green PE Material,1000.00,1,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 09:48:07,2025-07-30 06:38:22,2025-02-26 09:53:17
8607291932948,9637216452884,Elax-10 (Injection),459.00,1,"A powerful NSAID for all type of livestock Main ingredient: Meloxicam 10mg Indications: Indicated in all types of traumatic, surgical, infective, inflammatory and painful conditions e.g. arthritis, polyarthritis, tendosynovitis, bursitis and all the musculoskeletal disorders, rheumatic fever and fevers of infective origin. Dosage:   Cows and Buffaloes: 25 – 35 ml   Horses and Camels: 30 – 40 ml  Sheep and Goats: 3 – 6 ml  Packing: 50ml Vial","{""arthritis"",""Buner"",""bursitis"",""Chiniot"",""Fever"",""Inflammation"",""Inflammation of uddar"",""Injection Elax-10"",""Jhang"",""Meloxicam"",""musculoskeletal disorders"",""NSAID"",""Pain Killer"",""Sargodha"",""Swabi"",""Trauma"",""Typhoid fever""}",Punjnad Pharma,,ACTIVE,2024-10-24 10:31:05,2025-07-31 16:46:28,2024-10-24 10:31:05
8415397871892,,Sarsabz Urea,4400.00,4,,,,,,,,
9232676094228,9840195928340,Multifunctional Gardening Support Strip Twist Tie,1200.00,1,"  Effortlessly support your garden's growth with our Multifunctional Gardening Support Strip Twist Tie. Made with durable plant lacing, it's perfect for climbing plants, vines, and vegetables. Keep your garden thriving and beautiful with this essential tool.","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-30 07:21:53,2025-07-30 06:12:25,2025-04-30 07:28:14
7952469655828,9057017037076,Lumax Xtra,2000.00,2,Lumax Xtra is a post-emergent herbicide for the control of narrow and broad-leaf weeds in sugarcane and maize crops. Lumax Xtra has been formulated with two strong active ingredients Atrazine and Mesotrione. Lumax Xtra has highly effective on all kinds of annual broad and narrow-leaf weeds in sugarcane and maize crops. Lumax Xtra offers a wide application window for the control of weeds to increase the per-acre yield of crops.,"{""Atrazine+Mesotrione"",""Lumax Xtra"",""Maize"",""Sargodha"",""sugarcane""}",Suncrop Group,Herbicides,ACTIVE,2024-03-15 07:10:41,2025-07-30 07:12:50,2024-03-15 07:10:41
8526820606228,9376473055508,Tornado 500ml,900.00,4," Stress Relief - Amino Acids 10% -Liquid Tornado is a Amino acids of 10% in liquid form, derived purely from vegetable sources. Amino acids chelate, promote &amp;amp; activate, and most importantly simplify the protein-building process for plants. Amino acids not only resume the development of proteins in plants but also facilitate plants nutrient uptake from the soil.  ","{""Amino Acid"",""Chiniot"",""Jhang"",""Sargodha"",""Tornado""}",VAN (Vital Agri Nutrient),Crop Supplement,ACTIVE,2024-05-24 06:02:11,2025-07-31 11:32:58,2024-05-24 06:02:11
9344313622804,9830649594132,4pcs Self-Watering Planters - Plastic Bamboo - Multi colored,3000.00,1,"Color: Multicolored Quantity: 4pcs planters without plants    Modern Self-Watering Plastic Bamboo Flower Pots - Oval Shape, Indoor &amp; Outdoor Use, Easy-to-Use Desktop Planters with Multiple Components for for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round/Oval Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-17 06:52:18,2025-07-30 07:30:05,2025-04-17 06:59:14
9126743965972,,Glider 48SL - 1 L 1 Liter,1375.00,10,,,,,,,,
9252377624852,9872692969748,Thai Chili Pepper Imported F1 Hybrid Seeds,140.00,1,"Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 20 Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-05-29 05:13:31,2025-07-07 10:46:34,2025-05-29 05:14:08
8499164512532,,Trica Super 500 ML,1000.00,3,,,,,,,,
7401232498964,9309292265748,Rice Seed 1121,4800.00,3,"PB 1121 is a long, slender, and fragrant Basmati variety of rice. The plant grows up to 110-120 cm in height. The grain is long (8mm), and the length of the cooked grain is about 20mm, which is approximately 2.5 times the size of the uncooked grain. It matures in about 140-145 days.","{""Rice Seed 1121"",""Sargodha""}",Main Agro Seeds,Seed,ACTIVE,2024-05-07 11:36:53,2025-04-28 14:31:52,2024-05-07 11:36:53
9223530938644,9830649594132,4pcs Self-Watering Planters - Plastic Bamboo - Multi colored,2800.00,1,"Color: Multicolored Quantity: 4pcs planters without plants    Modern Self-Watering Plastic Bamboo Flower Pots - Oval Shape, Indoor &amp; Outdoor Use, Easy-to-Use Desktop Planters with Multiple Components for for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round/Oval Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-17 06:52:18,2025-07-30 07:30:05,2025-04-17 06:59:14
8599004512532,9741526401300,Garden Jute Twine,800.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9196900548884,9831518306580,Cucumber F1 Hybrid Seeds,140.00,1,"Indulge in the finest Cucumber F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 15 Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Cucumber F1 Kitchen Gardening"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:30:12,2025-07-30 00:54:49,2025-04-18 09:32:50
9154789081364,9739595055380,Set of 5 silicone thumb knife & vegetable pickers,600.00,2,"Material: Stainless Steel &amp; Silicone  A set of 5 vegetable pickers, fruit pickers, flower pickers, garlic peelers, bean pickers, gardening finger gloves, thumb pickers, silicone thumb knives, vegetable pickers","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-31 10:34:57,2025-07-30 08:37:19,2025-01-31 10:34:57
9027049193748,9741528629524,GLOW IN THE DARK Pebbles for Garden & Pots - 100pcs - White,1050.00,1,"100pcs/bag,  Luminous Pebbles: Create a Magical Garden, Landscape, Flower Pot 0.79*0.99cm Material: Resin Color: White","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:01:57,2025-07-15 11:56:50,2025-02-02 16:01:57
9319966966036,9831537508628,Coriander F1 Hybrid Seeds,140.00,1,"Indulge in the finest Coriander F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Hybrid Seeds.  Quantity: 500+ Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Coriander"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 10:34:06,2025-07-30 17:03:11,2025-04-18 10:36:39
8607291932948,9602169897236,DCP More (1Kg),650.00,1,"Nutritional supplement for Cows, Buffalos, Sheep and Goats Main ingredient: Calcium and phosphorus Indications: 1. To increase milk and meat production2. Use in case of Pica3. Body weakness4. Reproductive issues5. Low egg production6. Use to prevent or cure milk fever Dosage: 1. 80-100g per day for Cows and Buffalos2. 25-30g per day for Sheep and Goats Packing: 1Kg ","{""Anorexia"",""Buner"",""Chiniot"",""DCP More 1Kg"",""Increase milk production"",""Jhang"",""Livestock"",""Mineral mixture"",""Sargodha"",""Swabi""}",Veteran Veterinary PVT LTD,Supplement,ACTIVE,2024-09-26 11:48:49,2025-07-31 04:58:23,2024-09-26 11:48:49
9053293904148,9737479586068,Garden Gloves with Claws,1900.00,1,"   Ambidextrous Polyurethane Garden Gloves with Claws, Tear Resistant, Alcohol-Free, for Easy Digging &amp; Planting, Yard Work Safe Gloves for Men &amp; Women      ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-29 10:33:49,2025-07-30 03:58:35,2025-01-29 10:33:49
9165239353620,9811144671508,Plant Support Clips - 100 pcs,1050.00,1,"100pcs Durable Plastic Plant Support Clips - Easy Snap-On, Reusable Garden Trellis Ties for Vegetable, Tomato, and Vine Growth - Sturdy and Weather-Resistant Training Assistance Tools","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-03-28 05:32:23,2025-07-16 11:37:51,2025-03-28 05:35:55
